@relation I__fullcorpus_sentence_coae2014

@attribute text string
@attribute @@class@@ {0,1}

@data
'一块 颜色 完美 分布 的 湖水 绿色 挂件 ， 难得 的 是 质地 还 十分 细腻 冰润 。 竹子   宁折 不曲 ， 是 顽强 生命力 的 象征 。 翡翠 竹节 ， 亦 称 平安 竹 或 富贵竹 。 芝麻   开花 节节 高 ， 寓意 步步高升 ， 学业',1
'翡翠 钻戒 价格 也',1
'眼前 有块 价值 200 万 的 拳头 大 的 翡翠 ， 俺 不好意思 拍照片 ， 真心 喜',1
'此店 内 翡翠 十分 通透 ， 貔貅 很 给 力 。 有空 常来 玩 ， 外货 经常 有 哦 ！ 亲 ！ 适时 更新 新款 ！ 喜欢 的 朋',1
'翡翠 富贵竹 ， 种 老水足 ， 种质 细腻 。 寓意 竹报平安 、 天长地久 、 节节 高升 、 步步高升 等 。   尺寸 : 26 * 1',1
'商品 说明 ： 翡翠 A 货花开 富贵 ， 冰 糯种 ， 挂件 上部 飘 一抹 黄翡 ， 种质 非常 细腻 ， 底子 干净 无 杂色 ， 内部 有 一條 石纹 ， 不过 手指 扣 不到 ， 不 影响 佩戴 美观   宝贝 尺寸 ： 长 38mm   宽 20mm   厚 11mm   （ 取 最大值 ， 可能 有 轻微 误差 ）  ',1
'漂亮 的 鱼 ~ ~ 一口价 4',1
'俺会 一直 支持',1
'我超 喜欢 三星 这 款 手机 ， 尤其 是 这',1
'很 有 爱 的 天使',1
'超值 推荐 ： （ 特价 ） 冰种 褐 黄翡 缅甸 翡翠 a 货 金鱼 挂件   雕刻 得 活灵活现 ， 实物 看着 还 更润 一些 ， 还 可以 参加 保值 增值 的',1
'真心 觉得 三星',1
'一款 胸针 吊坠 二用 的 翡翠 饰物 ， 冰种 翡翠 和 满绿 翡翠 相互 点缀 ， 加以 经典 的 云纹 穿插 ， 给 人宁',1
'水涧 翡翠   这个 戒指 真 漂亮   适',1
'星 手机 官网   今天 入手 NOTE2 ， 太 喜欢 了 ， 就是 要 这种 大屏幕 ， 速度 也 快 ， SPEN 笔 很 好 用 ， 手感 不错 用 苹果 的 同事 都 想 换手',1
'小绿   好 喜欢   象 我 这样 年纪 不 喜欢 钻石   喜欢 玉',1
'价值连城 的 翡翠 系',1
'第一张 和 第二张 都 很 美丽 啊',1
欣赏,1
'漂亮 翡翠',1
'突然 觉得 手机 该 换换 ， 三星 其实 也 不错 ， 大多 了 ， 真实 在 阿 ！ 迩   馨 _',1
'冰种 豆绿 缅甸 翡翠 金玉满堂 挂件   尺寸 很 厚实 圆',1
'难得一见 的 三彩翡',1
'三星 画中画 功能 真的 不错 ， 边体 电影 边',1
'三星 GALAXY   TAB   2 - P5100 外观 时尚 ， 16 : 10 宽 比例 屏幕 ， 视野 开阔 做工 精细 ， 结构 牢固 ， 左右手 用力 扭转 机身 ， 基本 无 变形 和 噪声 ， 优化 后 的 安卓 系统 稳定 高效 ， 操作 逻辑 合理 手机 功能强大 ， 复刻 了 三星 手机 系统 的 良好 特征 电池容量 大 ， 系统 高效 ， 充满 电后 ， 待机时间 长 。 你 值得 拥有 。 星 G',1
'中关村 太 狗血 了 吧 ， 非常 期待 三星 gala',1
'她 太 聪明 了 ， 存 翡翠 比 其他 增值',1
'凝 翡翠   很 文静 ， 期待 灵动 的 飞扬 ！   我 在 : http : / / t . c',1
'冰种 翡翠 戒指 。 。 。 镶嵌 上 宝石 和 金',1
'',1
'刚看 完 ＇ 天下 收藏 ＇ ， 那个 翡翠 雕 狮子 真是 漂亮 啊 。 突',1
'冰 糯',1
'花 了 三 Ｗ 多 买 了 块冰 种 肚子 上 还 带点 翠 ！ 看 还 蛮 好看 的 ， 老姐 说 冰种 翡翠 明年 肯定 都 要 升值 的 这块 最少 也 要 10 Ｗ 块 ， 她 在 各种 研究 说 真是 很 喜欢 的 这块 看起来 真活 ! 最后 告诉 我 说 还是 去 让 专家 鉴定 下 是 不 Ａ 货 还是 Ｂ',1
'我 喜欢 翡翠',1
'不说 别的 ， 单 三星 手机 Smart   stay 这一 功能 ， 就 非常 人性 ， 真正 为 消费者 考虑 ， 三星 ， 怎',1
'相同 价位 ， 手机 首选 三星',1
'在 看 三星 的 手机   ， 发',1
'# nubia 背后 的 故事 # nubia 是 国产手机 走向 高端 、 高品质 手机 的 开始 ， 希望 中兴 加油 超过 苹果 三星 ， 相信 nubia 有 实力',1
'三星 新品 率先 体验 ， 手机 Galaxy   X3 的 新 功能 很 强大 ， 背靠背 就 能 一键 完成 手机 间 的 数据传输 ， 20 连 拍 并 智能 挑选 最好 的 一张 ， 摄影 对焦 跟 快门速度 都 一流 的 快 ， 还 可 实现 看 视频 和 发短信 同步进行 。 新 发布 的 NX 系列 智能 相机 ， 设置 了 wifi 功能 可以 上传 至 手机 或 网络 。 还有 Gt - P800 跟 手提 都 不错 ， 难',1
'大 颗粒 的 绿 珠链 ， 翡翠 不仅仅 是 素雅 清恬 ， 也',1
'玉市 淘宝 ： 糯米 地 翡翠 挂件 ， 连中',1
'三星 手机 和 ipad 买好 ， 我',1
'冰种 晴水 略带 黄翡 缅甸 翡翠 a 货 如意 挂件   特价 2300 元   每逢 喜庆 之 时 ， 人们 都 以 “ 如意 ” 代言 ， 顺祝 家人 、 朋友 吉祥如意 。 良辰 佳节 ， 送上 这样 的 一件 寓意 深刻 的 礼物 非常 符合 我国 礼 文化 中不事 张扬 的',1
'上班 ing .   玩过 HTC 的 手机 ， 三星 的 手机 和 苹果 的 手机 ， 发现 苹果 确实 是 有 其他 手机 不能 比 的 特色 所在 。 至少',1
'大家 懂 翡翠 吗     这款 冰种 手镯 我 很 喜欢   水头 很 好   珠宝 这个 行业   最有 地位 的 就是 手 和 脖子 了   因为 一件 首饰 可以 代替 一个 车 或是 一 套房   另外 手镯 牌仔价 227000     还有 更 多 款式 尽 在 周大福 江北 朗晴 旗舰店     #',1
'终于 手机 更新换代 _ — — 三星 NOTE2 。 大屏幕 好似 小 笔记本 ， 用 起来 很爽 ！ 还 需要',1
'在 # lexun 手机 高手 # 回复 了 : 出售 几块 好看 又 不贵 的 翡翠 挂件 ， 虎门 面鉴 。 现在 分享 给 大家 ， 快 来看 看吧 ！ http : / / t . cn / zl56OFk （ 分享',1
'',1
'今天 一个 偶然 的 机会 ， 没有 带 耳机 来 。 翻腾 了 半天 找 了 个 之前 诺基亚 手机 的 耳机 。 一用 给 我 震撼 了 ， 原来 用 手机 耳机 这么 多年 了 三星 、 苹果 都 不如 诺基亚 的 音质 好 。 立体感 太强 ！ ！',1
'哈哈 ， 我 就 喜欢 黄金 ， 但是',1
'我 喜欢 三星 ， 绝不 是因为 我 爱国 货 ， 而是 因为 他们 所有 过程 的 服务 非常 周到 。 我们 家 所有 的 家电 ， 加上 我 的 手机 ， 连 耳机 都 是 他们 的 。 我 算是 vvip 客户 吧 。 不久前 ， 三星电子 突然 送给 我 一张 卡 ， 是 一种 voucher 。 我 当然 喜欢 里边 的 消费 卷 ， 更 喜欢 voucher 的 设计 。 他们 的 包',1
'女儿 一眼 相 中 一个 翡翠 弥勒 挂件 ， 比较 了 比 之 便宜 或 昂贵 的 若干 ， 她 始终 觉得 它 好 。 这 就是 缘份 吧 。 把 佛 请 回家 ， 愿能 保 女儿 平安 。 弥勒 的 大肚 上 有 一丝 翠 ， 人 说 是 ： 胸有成竹 、 腹',1
'这 就 叫 创新 嘛 ， 和',1
'翡翠 水晶 ： 绿叶 白底 ， 满是 吉祥 的 寓意 ！ http : / / t . cn / zjb',1
三星,1
'有钱 的 实验 ！ 还是 三星 稍稍 给力 ， 不',1
'这 翡翠 貌似 龙泽润 宝水 系列',1
'老坑 满绿 翡翠 A',1
'保险 补缴 政策 于 今日 终于 结束 了 ， 值得 庆贺 啊 ！ 再也 不用 看到 这帮 人 过来 不 保险 了 。   峥   仁 的 烙印   希快 跑   午有 雨   知棒儿   hl - o',1
'冰种 黄翡 缅甸 翡翠 如意 寿 挂件   柔 柔润 润 的 黄 翡色 分布 均匀 ， 清甜 宜人 ； 高 ： 50mm   宽 ： 25.9 m',1
'福音 来 了 ！ 写 的 好 ， 用 三',1
'手机 还是 三星 的 好 ， 早睡 早',1
'青岛 海信 广场 四年 庆 ， 翡翠 物语 收藏 级 手镯 、 把件 臻 品展 炫彩 启幕 。 让 人 惊叹 的 收藏 级 翡翠 手镯 批量 出现 ， 每一件 都 令人 爱不释手 。 （ 翡翠 物语',1
'黑冰 小熊猫 ， 5500 无纹裂 ， 特色 料 ， 黑 翡翠 ， 雕工 精致 ， 把 料子 的 味道 雕 出来 了 。     （ 爱玉 商家 淘宝 爱玉 翡翠   ）   询价 地址 ：',1
'祖母绿 刻面 手 项链   尽寸 : 直径约 3MM   长 44MM , 重量 5.6 克   ， 全世界 最 顶级 最 名贵 的 宝石 王者 ， 珠宝 界 最 顶级 的 VIP ， 祖母绿 ！ 在 外国人 眼中 ， 它 是 绿宝石 之王 ， 对 它 的 崇拜 好 如',1
'翡翠 桃子 吊坠 ， 玻璃 质地 ， 浅阳 绿 ， 颜色 甜甜的 ， 裸石 尺寸 13.9 * 9.6 ， 镶嵌 18K 玫瑰 金 和 优质 天然',1
'三星 note 实在 霸气 ~ 下 一个 手机 可以 考虑 ~ 大概 那 时候',1
'自己 折腾 的 菩提 佛珠 ， 终于 弄 好 了 ， 108 颗 星月 菩提子 ， 干青 翡翠 的 隔 片儿 ， 黑 玛瑙 隔珠 ， 象牙 果 的 三通 佛头 ， 佛塔 ， 干青 翡翠 的 雕刻 如意 的 背云桶 珠 ， 最后 是 黑 玛瑙 ， 干青 翡翠 ， 金丝 菩提 的 弟子 珠 ， 真的 很',1
'这块 好 ~ ~ ~   克  ',1
'玻璃 种 飘 蓝花 方形 翡翠 龙牌 ： 高 57.7 mm ， 宽 45mm ， 厚 7.9 mm 。 质地 细腻 莹润 、 种水 俱佳 、 棱角分明 ， 颇 有 大气 ， 适合 男士 佩戴 。 此 作品 恰 如此 。 其上 所雕 龙形 威武 ， 盘旋 升腾 而 起 ， 口吐 龙珠 ， 淡淡 兰花 飘于 龙头 之',1
'此件 翡翠 翡色 无 问题 ， 雕工',1
'爆 一张 图片 ： 近日 ， 女星 姚笛 受 某 知名 杂志 的 邀请 拍摄 封面 大片 。 在 曝光 的 片子 中 ， 姚笛 佩戴 价值 千万 的 奢华 翡',1
'现在 的 小朋友 真 可爱   门 一关 才 反应 过来   呀   手机 没 拿   呀 灯 都 没关   哎呀 下雨 了 没带 伞   哈哈哈哈 好怀念 那时 的 童年   简单 美好   新手机 不错   虽然 内存 不 大   但 对于 不 玩游戏 的 我   足够 了 ！ 我 爱 三星   女王 的 新专辑 就是 强大   花 — — 再开',1
'不知不觉 没有 发现 ， 手上 的 翡翠 镯 被 带 的 水色 大好 ！ 水头 晶晶亮 ， 真是 20',1
'东泉 ， 泡汤 ！ 没想到 三星 手',1
'一屋 十多人 在 海底 捞 全部 用 wifi 玩 视频 ， 很 流畅 ！ H3C 的 2620i , 赞 一个 ！   几屋 漫游 无 卡壳 ， 三星 手机 自动 用 5G 信道',1
'其实 三星 还是 手机 硬件 方面 最 强大 、 最',1
'手里 拿 着 自己 的 iphone ， 眼睛 看着 妈妈 的 三星 手',1
'我 可以 证明 三星 手机 还是 很近 摔 的 ， 因为 他 今天 已经 从 我 衣服 口袋 滑下去 三次 了 ， 每次 掉 到 地上 都 弹起',1
'翡翠 最能 衬托 东方女性 的 韵味 ， 虽 没有 钻石 耀眼 炫目 ， 但 更 温润 灵秀 。 翡翠 真的 无 关乎 年龄 ， 但 确要 有',1
'Note2 不错 ， 建议 购买 ！ 屏幕 大 ，',1
'国 煤炭行业 网   神秘 高贵 ， 纯洁 柔和 ， 集 美丽 与 财富',1
'叶间 一点点 莹 透 的 绿 ， 仿佛 露珠 滚动 ， 使得 这件 宝贝 灵动 无比   ：     冰种 飘翠 缅甸 翡翠 叶子 挂件   高 ： 44.9 mm   宽 ： 25.2 m',1
'这些 翡翠 真的 越来越 喜欢 ， 碧玺 珍珠 玛瑙 水晶 都 太漂亮 了 ， 这 里面 都 是 知识 和 财富 哇   # 美图',1
'嗯 ， 三星 的 机器 都 挺好用 的 ， 而且',1
'好久不见 了 ， 简哥 。 这颗 翡翠 冰蛋 确实 蛮 好',1
'# 魅族 手机 MX2 #   发布会 直播 非常 给力 ， 这 款 机子 也 没 让 我 失望 ， 现在 三星 苹果 htc 三足 鼎力 ， 希望 魅族 能 真正 实现 国货 精品 的 梦想 ， 祝福 ！   想',1
'祖母绿 翡翠',1
'# 我 爱 小米 手机 #   性价比 高 ， 比 IPHONE 和 三星 长得 漂亮 。 米手',1
'手机 ， 生日快乐 吧 ！ 不过 ！ 这 款 迷你 本 ！ ！ ！ 我 好 想要 啊 ！ 哇 ！ 我 太 想要',1
'好 想 买 这 部手机 啊 ！ 三星 n',1
'我 之前 不是 说 下 部手机 要换 三星 吗 ？ 今天 更加 坚定 了 我 的 想法 ！ vick 今天 跟 我 说 ， 她 昨天 洗 床罩 的 时候 ， 意外 把 自己 的 手机 也 丢 进去 了 。 。 。 捞 出来 烤 了 一 晚上 ， 今天 继续 用 。 多么 强大 啊 ！ ！ ！ 试问 苹果 可以 吗 ？ ？ ？ 夜 被 注册 了 我 叫 承昼   照燈 L 爺伸 脖子 等 回国   ha',1
'极上 等 的 老坑 满绿 玻璃 种 料子 ， 玉肉 细腻 滑润 ， 艳绿 饱满 而 又 浓 和 ， 色泽 均匀 ， 福瓜 的 光面 浓绿 得 要 渗出 水来 ， 纯净 通透 ， 极大 限度 的 保证 了 翡翠 原',1
'三星 的 手机 还是 值得 信任 的 ， 被 水泡 过 的 手机 放 了 一个 晚上 加 一个 早上',1
'传世 开价 一亿 的 翡翠',1
'# 大 手机 显脸 小 # 这个',1
'作为 手机   还是 三星 的 方便 ， 纯 玩游戏 来说 ， 用 touch 或 pad 都 可以 ， 手',1
'终于 买 了 一直 想',1
'这个 iphone 小 白点 对于 三星 手机 来说 还',1
'冰玻种 阳绿 缅甸 翡翠 水滴 胸坠 ， 冰润玉莹 ， 自然 的 阳绿 好似 豆蔻年华 的 少女 ， 纯净 优雅 ，',1
'下个 手机 就 换 三星 NOTE , 够 大 ， 可以 保护视力 ， 打字 比小 手机 更',1
'以绿为 贵 … 的确 … … 旦 我 更 爱 黄 翡翠 …',1
'干净 的 玻璃 种 白色 翡翠 加上 曲线 流畅 柔美 的 碎 钻 镶边 ， 华丽 而 奢侈 的 巴洛克 风情 。 （ 爱',1
'看 了 清潭 洞 爱丽丝 , 最 喜欢 的 不是 男主角 也 不是 女主角 ,',1
'三星 手机 配 的 耳机 比 苹果 耳机 强得 不是 一点点 ！ 甚至 能 跟',1
'玩 了 一天 的 手机 ， 还有 52 \% 的 电 ， 三星',1
'97 分   晚安   要 困死 了   明天 上车   今天 到 了 天河石 镶嵌 水钻 款 戒指   我 不能自拔 的 太 喜欢 了   还 挑出 一枚 特绿 特绿像 翡翠 的 葡萄 石   欢迎 预定 哈哈   照',1
'翡翠 宝石   都 是 古代 贵族 身份 的 象征',1
'喜欢 扳指 的 粗旷 ， 豪气 。 存 了 几个 和田玉 白玉 的 ， 墨玉 的 ， 翡翠 的 ， 不过 ， 个人 还是 喜欢 翡翠 的 浓 绿色 ， 够 辣 。 分享 两个 小圈 口 的 ， 可以 戴 无名指 。 指圈 13 － 14 .   某人 啊 ， 安慰 一下 你',1
'以 稀世 的 姿态 散发出 绝 美的 光华 .',1
'# 珠宝 欣赏 # 东陵 玉 ， 属于 石英 类 的 珠宝 产品 ， 由于 其 颜色 绿意 可亲 ， 有似 翡翠 的 外观 ， 是 一种 美丽 又 不 昂贵 的 珠宝 ， 因此 也 备受 喜爱 之 。 绿色 的 东陵',1
'相比之下 ， 我 更 喜欢 玉 的 温润 和 内谦 。 但是 翡翠 ， 有',1
'三星 手机 质量 看来 还是 可以 的 ， 已经 摔 了 不 知道 多少 次 了 ， 四周 边 已经 坑坑洼洼 伤痕 累',1
'真 被 俄罗斯 碧玉 折服 了 ， 不仅 有 娇艳 的 翠绿色 ， 甚至 还 能 透出 翡翠 的 水头 来 ， 但 价钱 只有 同类 品级 翡翠 千分之一 甚至 更 少 ， 同样 美色 同样 令人 心中 愉悦 ，',1
'真 漂亮 ， 我 就',1
'翡翠 叶子 ， 底色 好 ， 饱满 大气 ， 扣子 可以 取 下 ， 去 做 个 镶嵌 ， 适合 身材 高挑 的 美',1
'清代 宫廷 翡翠 珠宝 头饰 。 让 人 眼前一亮 的 极致 做工 ， 极致 的 奢华 ， 非常 漂亮 ！ 由 翡翠 、 碧玉 、 红宝石 、 蓝色 水晶 、 粉晶 、 碧玺 、 东珠 等 制成 。 翡翠 、 碧玉 为叶 ， 各类 宝石 为 花朵 ， 周围 再饰 以 珍珠 ， 繁琐 但 绝不 繁缛 ， 绿色 的 主色 显得 非常 清新 。 我个',1
'从 美术 生 变成 雕玉 学徒 ！ 才学 三天 就让 我刻 价值 几万块 的 翡翠 ！ 手和心 抖 得 利害 ！ 还好 刻得 还 算 成功 ！ 我下',1
'常言道 绿随 黑 走 。 水足玉细 绿色 浓硬 的 老种 玉料 常常 逃脱 不 开 这个 魔咒 ， 此款 翡翠 玉戒 便是 如此 。 但 在 翡翠 原料 匮乏 的 今天 ， 这 玉料 物以 希为 贵 ， 其 价值 也 不可 低估 ， 越 来',1
挺,1
'三星 手机 ， 威武 霸气 呀 ！ 好 有',1
'这 只 诺基亚 手机 曾一度 被 我 淘汰 ， 但前 阵子 手机 丢后 又 拿 出来 用 ， 今天 终于 要 再次 被 封存 了 ！ 有点 舍不得 ！ 别看 他 旧 ， 可 也 是 触摸 按键 一体 的 ， 用 着 也 顺手 ， 又 小巧 又 经 摔 。 三星 i9300 功能 太 多 ， 用 着 还 不 那么 顺手 ！ 老公 送 的 ， 希望 别 再 丢 了 （',1
'这个 蛋糕 蛮 好吃 、 今天 新买 了 手机 、 等不及 爱 瘋 5 了 、 最终 又 回到 三星 上面 、 2 和 1 也 没太大 改变 、',1
'三星 N7100 不 完全 评测 港行 的 note2 现在 入手 ， 和 盖世 3 的 价格 相差 在 500 元 左右 ， 玩 了 一 晚上 了 ， 除了 发短信 全都 是 乱码 我 没 搞懂 其他 的 感觉 都 比较 好 ， 特别 是 三星 推崇 的 人机交互 ， 感觉 手机 像是 活 的 一样 ～ 还有 一点 5.6 寸 的 聚屏 真的 有点 霸气 外露 ， 手机 流畅 度 简直 就是 飞 一样',1
'# 我要 Note Ⅱ # 我 是 微博控 ， 每天 要 拿出 手机 写写画画 的 好多遍 。 NoteII 的 功能 是 如此 强大 ， 屏幕 大 ， 拍照 效果 很 清晰 ， 一直 很 支持 三星 哦 , 亲 ! 星 手机 官网   弈棋   收 _ 站  ',1
'墨翠 佛祖 挂件 ， 佩戴 者 可 消弥 暴戾 ， 永 保平安 ， 墨 翠玉 质 细腻 ， 外显 油黑 ， 雕工 精细 ， 品相 端庄 ， 透光 可见 诱人 绿 ， 是 一件 性',1
'冰种 翡翠 手镯 ， 肉眼 不见 綹 裂及 石纹 ， 颜色 浓艳 ， 纯洁 柔和 ， 代表 着 对 生机勃勃 的 春天 的 向往 。 宝钰瑞   瑾 秀 中华',1
无,1
'Chopard   ( 萧邦 ) 的 被 钻石 包围 的 翡翠 ， 颈饰 的 造型 或许 有些 奇特 ， 但 它 的 装饰 效果 却 不容 小觑 。 珍贵 的 颈饰 缠绕 在 白皙 的 脖颈 上 ， 这 是 最 不同寻常 又 有 强烈 装饰性 的 珠宝 ， 它 拥有 华丽 的 外表 ， 让 人 的 脖颈 有 了 价值 ， 让 脖颈 修长',1
'晶莹 、 细腻 、 润洁 、 饱满 ， 如水 的 流畅 质感 ， 点缀 小小 金扣 ， 雅致 而 不 张扬   ：   冰种 缅甸 翡翠 福瓜 挂件     高 ： 40.6 mm ， 宽 ： 16.9 m',1
'今天 又 收到 了 个 玻璃 种小佛 ， 现在 是 越来越少 了 。 很 喜欢 这样 的 小东西 。 可以 镶嵌 成 一个 挂件 。 有 谁 喜欢 可以 联系 我 。 价格 是 2200 。 ★ 传典 翡翠 ★ 欢迎 大家 鉴赏 与 定购 。   更 多 珍藏 欢迎 锤电 咨询 。 传典 qq ： 308847902 电话 ： 13',1
'墨翠 。 翡翠 硬玉 ， 光下 透射 为 绿色 。 其实 这枚 我 一直 喜欢 并 觊觎 ， 某人 大约 是 最近 把件 多 ， 盘 不 过来 了 ， 非要 我 带 着 帮 他养 ， 于是',1
'玻璃 种 飘 蓝花 翡翠 挂件 ， 水润 通透 ， 光泽 明亮 柔和 ， 弥勒佛 笑容可掬 ， 大肚 能容 ， 了 却 人间 多少 事 ： 满腹 欢',1
'三星 手机 怎么 比 苹果 还贵 不过 性能 确实 比 他 好 今天 路过 手机店 想 去 看看 的 诶 诶 ， 我觉',1
'翡翠 把件   玻璃 光泽',1
'# 1212 ， 不 一样 的 淘 # 我 刚刚 在 淘宝 发布 了 夏日 清凉 女士 首饰 冰种 淡绿 天然 翡翠 A 货 四季豆 吊坠 快 来看 看吧 ！   清新 可爱 ， 寓意 吉祥 是 小 清新 的 妹纸们 最好 的 饰品   宝网   http : / / t . c',1
'新晋 翡翠 挂件 一枚 ， 冰 糯种 ， 水头 足 ， 质地 细密 ， 难得 的 是 雕工 漂亮 ， 一只 丹顶鹤 活灵活现 ， 惟妙惟肖 ！ 稍显',1
'看到 那个 三星 盖世 我 就 喜欢 上',1
'说实话 爱 疯 5 真的 不够 三星 的 手机 好用 ， 只要 你 用 过 三星 的 手机 ， 就 真的 回 不了 头用 爱 疯 了 ， 三星 上网 比爱 疯快 ， 照相 画质 也 比 爱 疯 好 ， 上网 看 电影 很 流畅 并且 很快 ， 可以 用 爱 疯 5 换个 mini 爱派 吗',1
